Unnamed: 0;ghi;dni;dhi;temp_air;rh;ws10;TECHNOLOGYNAME_hydro_inflow
2022-01-01 00:00:00;0.0;0.0;0.0;22.1;35.0;3.75;
2022-01-01 01:00:00;0.0;0.0;0.0;21.3;37.0;4.16;
2022-01-01 02:00:00;0.0;0.0;0.0;20.0;40.0;4.58;
2022-01-01 03:00:00;0.0;0.0;0.0;19.1;41.0;4.99;
2022-01-01 04:00:00;0.0;0.0;0.0;18.3;44.0;5.41;
2022-01-01 05:00:00;0.0;0.0;0.0;17.3;47.0;5.82;
2022-01-01 06:00:00;0.0;0.0;0.0;17.3;46.0;6.24;
2022-01-01 07:00:00;0.0;0.0;0.0;16.5;50.0;6.65;
2022-01-01 08:00:00;1.0;0.0;1.0;14.6;57.0;5.79;
2022-01-01 09:00:00;30.0;0.0;30.0;13.6;59.0;5.52;
2022-01-01 10:00:00;80.0;19.3;76.0;13.3;55.0;5.45;
2022-01-01 11:00:00;121.0;61.15;106.0;15.4;43.0;5.93;
2022-01-01 12:00:00;118.0;52.94;105.0;20.0;32.0;6.48;
2022-01-01 13:00:00;99.0;57.71;87.0;21.6;35.0;6.0;
2022-01-01 14:00:00;61.0;59.26;53.0;24.0;29.0;7.03;
2022-01-01 15:00:00;1.0;0.0;1.0;26.3;24.0;7.1;
2022-01-01 16:00:00;0.0;0.0;0.0;28.1;19.0;7.24;
2022-01-01 17:00:00;0.0;0.0;0.0;29.7;15.0;7.38;
2022-01-01 18:00:00;0.0;0.0;0.0;31.4;13.0;7.31;
2022-01-01 19:00:00;0.0;0.0;0.0;31.8;15.0;7.17;
2022-01-01 20:00:00;0.0;0.0;0.0;30.4;19.0;7.17;
2022-01-01 21:00:00;0.0;0.0;0.0;28.9;21.0;7.17;
2022-01-01 22:00:00;0.0;0.0;0.0;26.7;24.0;7.31;
2022-01-01 23:00:00;0.0;0.0;0.0;24.4;29.0;7.1;
2022-01-02 00:00:00;0.0;0.0;0.0;22.3;35.0;6.97;
2022-01-02 01:00:00;0.0;0.0;0.0;21.3;35.0;7.1;
2022-01-02 02:00:00;0.0;0.0;0.0;20.2;36.0;7.17;
2022-01-02 03:00:00;0.0;0.0;0.0;19.3;38.0;7.03;
2022-01-02 04:00:00;0.0;0.0;0.0;19.0;39.0;6.9;
2022-01-02 05:00:00;0.0;0.0;0.0;17.5;44.0;6.69;
2022-01-02 06:00:00;0.0;0.0;0.0;16.2;50.0;6.48;
2022-01-02 07:00:00;0.0;0.0;0.0;14.6;56.0;6.55;
2022-01-02 08:00:00;3.0;0.0;3.0;13.4;62.0;6.34;
2022-01-02 09:00:00;48.0;14.86;46.0;14.1;59.0;5.72;
2022-01-02 10:00:00;68.0;4.8;67.0;12.9;62.0;5.03;
2022-01-02 11:00:00;62.0;0.0;62.0;14.2;54.0;3.79;
2022-01-02 12:00:00;168.0;230.64;111.0;17.4;48.0;4.34;
2022-01-02 13:00:00;115.0;104.88;93.0;20.4;37.0;3.93;
2022-01-02 14:00:00;40.0;7.3;39.0;23.1;31.0;3.86;
2022-01-02 15:00:00;1.0;0.0;1.0;25.6;26.0;3.45;
2022-01-02 16:00:00;0.0;0.0;0.0;27.6;20.0;3.31;
2022-01-02 17:00:00;0.0;0.0;0.0;29.1;15.0;3.31;
2022-01-02 18:00:00;0.0;0.0;0.0;30.8;13.0;3.03;
2022-01-02 19:00:00;0.0;0.0;0.0;30.6;18.0;2.97;
2022-01-02 20:00:00;0.0;0.0;0.0;28.9;20.0;2.9;
2022-01-02 21:00:00;0.0;0.0;0.0;27.2;22.0;2.83;
2022-01-02 22:00:00;0.0;0.0;0.0;25.2;26.0;2.76;
2022-01-02 23:00:00;0.0;0.0;0.0;23.1;32.0;2.69;
2022-01-03 00:00:00;0.0;0.0;0.0;21.0;39.0;2.55;
2022-01-03 01:00:00;0.0;0.0;0.0;19.5;42.0;2.48;
2022-01-03 02:00:00;0.0;0.0;0.0;18.7;44.0;2.34;
2022-01-03 03:00:00;0.0;0.0;0.0;18.2;46.0;2.28;
2022-01-03 04:00:00;0.0;0.0;0.0;17.6;48.0;2.34;
2022-01-03 05:00:00;0.0;0.0;0.0;16.3;51.0;2.48;
2022-01-03 06:00:00;0.0;0.0;0.0;15.0;53.0;2.41;
2022-01-03 07:00:00;0.0;0.0;0.0;13.9;58.0;2.69;
2022-01-03 08:00:00;4.0;0.0;4.0;12.8;63.0;2.69;
2022-01-03 09:00:00;98.0;376.57;47.0;12.1;66.0;2.55;
2022-01-03 10:00:00;130.0;176.73;93.0;11.9;64.0;2.69;
2022-01-03 11:00:00;167.0;225.76;111.0;14.1;54.0;2.48;
2022-01-03 12:00:00;150.0;144.67;114.0;18.6;41.0;2.9;
2022-01-03 13:00:00;107.0;75.57;91.0;20.6;32.0;3.03;
2022-01-03 14:00:00;90.0;273.03;52.0;23.5;26.0;3.17;
2022-01-03 15:00:00;1.0;0.0;1.0;25.6;20.0;3.03;
2022-01-03 16:00:00;0.0;0.0;0.0;27.4;16.0;3.03;
2022-01-03 17:00:00;0.0;0.0;0.0;28.7;13.0;3.03;
2022-01-03 18:00:00;0.0;0.0;0.0;29.9;11.0;2.69;
2022-01-03 19:00:00;0.0;0.0;0.0;30.8;12.0;2.69;
2022-01-03 20:00:00;0.0;0.0;0.0;29.8;15.0;2.55;
2022-01-03 21:00:00;0.0;0.0;0.0;28.8;15.0;2.21;
2022-01-03 22:00:00;0.0;0.0;0.0;27.2;14.0;2.0;
2022-01-03 23:00:00;0.0;0.0;0.0;24.9;18.0;2.14;
2022-01-04 00:00:00;0.0;0.0;0.0;22.6;25.0;2.28;
2022-01-04 01:00:00;0.0;0.0;0.0;21.0;31.0;2.48;
2022-01-04 02:00:00;0.0;0.0;0.0;19.9;35.0;2.62;
2022-01-04 03:00:00;0.0;0.0;0.0;18.9;39.0;2.9;
2022-01-04 04:00:00;0.0;0.0;0.0;18.4;40.0;3.24;
2022-01-04 05:00:00;0.0;0.0;0.0;17.1;44.0;3.38;
2022-01-04 06:00:00;0.0;0.0;0.0;15.8;45.0;3.38;
2022-01-04 07:00:00;0.0;0.0;0.0;14.4;49.0;3.72;
2022-01-04 08:00:00;2.0;0.0;2.0;13.5;54.0;3.86;
2022-01-04 09:00:00;13.0;0.0;13.0;12.8;57.0;3.93;
2022-01-04 10:00:00;18.0;0.0;18.0;11.9;61.0;3.86;
2022-01-04 11:00:00;32.0;0.0;32.0;13.5;51.0;3.86;
2022-01-04 12:00:00;30.0;0.0;30.0;17.6;39.0;4.69;
2022-01-04 13:00:00;53.0;0.0;53.0;20.9;35.0;4.9;
2022-01-04 14:00:00;48.0;14.14;46.0;23.2;27.0;5.03;
2022-01-04 15:00:00;1.0;0.0;1.0;25.3;19.0;4.83;
2022-01-04 16:00:00;0.0;0.0;0.0;27.0;16.0;4.41;
2022-01-04 17:00:00;0.0;0.0;0.0;28.3;14.0;4.0;
2022-01-04 18:00:00;0.0;0.0;0.0;29.9;12.0;3.79;
2022-01-04 19:00:00;0.0;0.0;0.0;30.2;13.0;3.59;
2022-01-04 20:00:00;0.0;0.0;0.0;29.3;14.0;3.66;
2022-01-04 21:00:00;0.0;0.0;0.0;28.5;14.0;3.86;
2022-01-04 22:00:00;0.0;0.0;0.0;26.7;15.0;4.21;
2022-01-04 23:00:00;0.0;0.0;0.0;24.5;20.0;4.55;
2022-01-05 00:00:00;0.0;0.0;0.0;22.2;28.0;4.97;
2022-01-05 01:00:00;0.0;0.0;0.0;20.9;34.0;5.38;
2022-01-05 02:00:00;0.0;0.0;0.0;19.8;36.0;5.79;
2022-01-05 03:00:00;0.0;0.0;0.0;19.1;39.0;6.0;
2022-01-05 04:00:00;0.0;0.0;0.0;18.6;40.0;6.21;
2022-01-05 05:00:00;0.0;0.0;0.0;17.7;40.0;6.28;
2022-01-05 06:00:00;0.0;0.0;0.0;16.3;46.0;6.28;
2022-01-05 07:00:00;0.0;0.0;0.0;15.4;50.0;6.48;
2022-01-05 08:00:00;1.0;0.0;1.0;14.7;50.0;6.21;
2022-01-05 09:00:00;63.0;65.46;54.0;13.8;51.0;6.07;
2022-01-05 10:00:00;45.0;0.0;45.0;12.9;56.0;6.0;
2022-01-05 11:00:00;67.0;0.0;67.0;14.4;54.0;6.0;
2022-01-05 12:00:00;59.0;0.0;59.0;17.7;45.0;6.0;
2022-01-05 13:00:00;78.0;13.89;75.0;20.2;41.0;5.86;
2022-01-05 14:00:00;50.0;13.91;48.0;22.9;31.0;5.79;
2022-01-05 15:00:00;3.0;0.0;3.0;25.1;23.0;5.72;
2022-01-05 16:00:00;0.0;0.0;0.0;26.9;20.0;5.59;
2022-01-05 17:00:00;0.0;0.0;0.0;28.6;16.0;5.24;
2022-01-05 18:00:00;0.0;0.0;0.0;29.9;13.0;5.03;
2022-01-05 19:00:00;0.0;0.0;0.0;30.5;14.0;4.9;
2022-01-05 20:00:00;0.0;0.0;0.0;29.7;16.0;4.83;
2022-01-05 21:00:00;0.0;0.0;0.0;28.5;16.0;4.76;
2022-01-05 22:00:00;0.0;0.0;0.0;27.0;17.0;4.69;
2022-01-05 23:00:00;0.0;0.0;0.0;25.4;18.0;4.69;
2022-01-06 00:00:00;0.0;0.0;0.0;23.1;23.0;4.62;
2022-01-06 01:00:00;0.0;0.0;0.0;21.9;26.0;4.62;
2022-01-06 02:00:00;0.0;0.0;0.0;20.6;28.0;4.48;
2022-01-06 03:00:00;0.0;0.0;0.0;19.3;31.0;4.28;
2022-01-06 04:00:00;0.0;0.0;0.0;18.1;35.0;4.0;
2022-01-06 05:00:00;0.0;0.0;0.0;17.7;35.0;3.66;
2022-01-06 06:00:00;0.0;0.0;0.0;17.8;33.0;3.45;
2022-01-06 07:00:00;0.0;0.0;0.0;15.5;39.0;3.45;
2022-01-06 08:00:00;3.0;0.0;3.0;15.2;42.0;3.31;
2022-01-06 09:00:00;98.0;353.3;49.0;13.9;50.0;3.1;
2022-01-06 10:00:00;118.0;112.41;94.0;12.6;53.0;2.9;
2022-01-06 11:00:00;160.0;181.76;114.0;15.4;41.0;3.24;
2022-01-06 12:00:00;103.0;19.63;98.0;18.4;33.0;3.31;
2022-01-06 13:00:00;113.0;87.04;94.0;20.8;30.0;3.31;
2022-01-06 14:00:00;80.0;136.69;60.0;23.4;23.0;2.9;
2022-01-06 15:00:00;14.0;45.81;12.0;25.9;17.0;2.76;
2022-01-06 16:00:00;0.0;0.0;0.0;28.3;12.0;2.69;
2022-01-06 17:00:00;0.0;0.0;0.0;30.1;10.0;2.55;
2022-01-06 18:00:00;0.0;0.0;0.0;31.1;9.0;2.41;
2022-01-06 19:00:00;0.0;0.0;0.0;30.8;11.0;2.14;
2022-01-06 20:00:00;0.0;0.0;0.0;29.6;19.0;2.07;
2022-01-06 21:00:00;0.0;0.0;0.0;28.2;20.0;1.93;
2022-01-06 22:00:00;0.0;0.0;0.0;26.9;20.0;2.07;
2022-01-06 23:00:00;0.0;0.0;0.0;24.5;24.0;2.28;
2022-01-07 00:00:00;0.0;0.0;0.0;22.6;26.0;2.41;
2022-01-07 01:00:00;0.0;0.0;0.0;21.8;26.0;2.55;
2022-01-07 02:00:00;0.0;0.0;0.0;20.8;26.0;2.62;
2022-01-07 03:00:00;0.0;0.0;0.0;19.6;29.0;2.76;
2022-01-07 04:00:00;0.0;0.0;0.0;18.1;35.0;2.9;
2022-01-07 05:00:00;0.0;0.0;0.0;17.0;37.0;2.97;
2022-01-07 06:00:00;0.0;0.0;0.0;18.2;32.0;3.03;
2022-01-07 07:00:00;0.0;0.0;0.0;16.7;37.0;2.97;
2022-01-07 08:00:00;1.0;0.0;1.0;15.6;43.0;3.1;
2022-01-07 09:00:00;23.0;0.0;23.0;15.8;46.0;3.31;
2022-01-07 10:00:00;69.0;4.65;68.0;14.3;50.0;3.59;
2022-01-07 11:00:00;35.0;0.0;35.0;15.5;43.0;3.93;
2022-01-07 12:00:00;66.0;0.0;66.0;18.5;35.0;4.48;
2022-01-07 13:00:00;55.0;0.0;55.0;21.7;27.0;5.24;
2022-01-07 14:00:00;28.0;0.0;28.0;24.1;23.0;5.66;
2022-01-07 15:00:00;15.0;43.14;13.0;26.7;18.0;6.0;
2022-01-07 16:00:00;0.0;0.0;0.0;29.0;13.0;6.28;
2022-01-07 17:00:00;0.0;0.0;0.0;30.8;9.0;6.55;
2022-01-07 18:00:00;0.0;0.0;0.0;31.9;7.0;6.76;
2022-01-07 19:00:00;0.0;0.0;0.0;31.9;7.0;7.03;
2022-01-07 20:00:00;0.0;0.0;0.0;31.0;11.0;7.31;
2022-01-07 21:00:00;0.0;0.0;0.0;29.5;14.0;7.38;
2022-01-07 22:00:00;0.0;0.0;0.0;27.8;15.0;7.93;
2022-01-07 23:00:00;0.0;0.0;0.0;25.3;16.0;7.52;
2022-01-08 00:00:00;0.0;0.0;0.0;23.5;15.0;7.24;
2022-01-08 01:00:00;0.0;0.0;0.0;22.1;18.0;7.38;
2022-01-08 02:00:00;0.0;0.0;0.0;20.9;21.0;7.59;
2022-01-08 03:00:00;0.0;0.0;0.0;19.5;24.0;8.07;
2022-01-08 04:00:00;0.0;0.0;0.0;18.1;26.0;8.55;
2022-01-08 05:00:00;0.0;0.0;0.0;17.2;27.0;8.76;
2022-01-08 06:00:00;0.0;0.0;0.0;15.9;37.0;9.1;
2022-01-08 07:00:00;0.0;0.0;0.0;14.7;54.0;9.45;
2022-01-08 08:00:00;6.0;0.0;6.0;13.8;67.0;9.45;
2022-01-08 09:00:00;58.0;35.34;53.0;13.0;74.0;9.59;
2022-01-08 10:00:00;53.0;0.0;53.0;14.3;61.0;10.07;
2022-01-08 11:00:00;151.0;132.26;117.0;14.9;47.0;9.31;
2022-01-08 12:00:00;33.0;0.0;33.0;18.0;40.0;9.66;
2022-01-08 13:00:00;174.0;412.06;82.0;20.5;34.0;10.48;
2022-01-08 14:00:00;123.0;534.25;42.0;22.7;34.0;10.28;
2022-01-08 15:00:00;24.0;203.44;14.0;24.5;31.0;10.28;
2022-01-08 16:00:00;0.0;0.0;0.0;25.7;26.0;10.07;
2022-01-08 17:00:00;0.0;0.0;0.0;27.4;22.0;10.07;
2022-01-08 18:00:00;0.0;0.0;0.0;29.3;20.0;9.93;
2022-01-08 19:00:00;0.0;0.0;0.0;30.3;16.0;9.59;
2022-01-08 20:00:00;0.0;0.0;0.0;29.3;17.0;8.97;
2022-01-08 21:00:00;0.0;0.0;0.0;27.7;18.0;8.83;
2022-01-08 22:00:00;0.0;0.0;0.0;25.8;21.0;8.48;
2022-01-08 23:00:00;0.0;0.0;0.0;23.7;26.0;8.14;
2022-01-09 00:00:00;0.0;0.0;0.0;22.1;33.0;7.79;
2022-01-09 01:00:00;0.0;0.0;0.0;21.3;32.0;7.59;
2022-01-09 02:00:00;0.0;0.0;0.0;20.2;34.0;7.24;
2022-01-09 03:00:00;0.0;0.0;0.0;19.6;35.0;6.83;
2022-01-09 04:00:00;0.0;0.0;0.0;18.7;46.0;6.07;
2022-01-09 05:00:00;0.0;0.0;0.0;17.8;51.0;5.79;
2022-01-09 06:00:00;0.0;0.0;0.0;16.6;54.0;5.66;
2022-01-09 07:00:00;0.0;0.0;0.0;15.4;59.0;4.97;
2022-01-09 08:00:00;11.0;0.0;11.0;14.1;65.0;5.1;
2022-01-09 09:00:00;91.0;237.64;57.0;13.4;69.0;5.38;
2022-01-09 10:00:00;179.0;475.35;75.0;13.1;69.0;5.59;
2022-01-09 11:00:00;198.0;351.03;107.0;15.5;56.0;5.59;
2022-01-09 12:00:00;233.0;596.17;77.0;19.1;44.0;6.34;
2022-01-09 13:00:00;189.0;509.03;74.0;21.4;39.0;6.83;
2022-01-09 14:00:00;95.0;200.75;64.0;23.8;32.0;6.62;
2022-01-09 15:00:00;16.0;38.42;14.0;25.8;25.0;6.21;
2022-01-09 16:00:00;0.0;0.0;0.0;27.3;21.0;5.93;
2022-01-09 17:00:00;0.0;0.0;0.0;28.8;17.0;5.72;
2022-01-09 18:00:00;0.0;0.0;0.0;29.9;13.0;5.45;
2022-01-09 19:00:00;0.0;0.0;0.0;30.6;10.0;4.97;
2022-01-09 20:00:00;0.0;0.0;0.0;31.7;9.0;4.62;
2022-01-09 21:00:00;0.0;0.0;0.0;29.4;22.0;4.34;
2022-01-09 22:00:00;0.0;0.0;0.0;27.3;24.0;4.07;
2022-01-09 23:00:00;0.0;0.0;0.0;25.5;26.0;3.79;
2022-01-10 00:00:00;0.0;0.0;0.0;23.0;30.0;3.31;
2022-01-10 01:00:00;0.0;0.0;0.0;21.9;34.0;3.17;
2022-01-10 02:00:00;0.0;0.0;0.0;20.4;36.0;3.03;
2022-01-10 03:00:00;0.0;0.0;0.0;19.3;39.0;2.48;
2022-01-10 04:00:00;0.0;0.0;0.0;18.6;41.0;2.21;
2022-01-10 05:00:00;0.0;0.0;0.0;17.7;44.0;2.07;
2022-01-10 06:00:00;0.0;0.0;0.0;16.9;46.0;2.0;
2022-01-10 07:00:00;0.0;0.0;0.0;16.1;49.0;1.79;
2022-01-10 08:00:00;2.0;0.0;2.0;15.0;49.0;1.72;
2022-01-10 09:00:00;24.0;0.0;24.0;13.8;51.0;1.52;
2022-01-10 10:00:00;64.0;0.0;64.0;12.9;56.0;1.31;
2022-01-10 11:00:00;79.0;0.0;79.0;15.5;49.0;1.31;
2022-01-10 12:00:00;80.0;0.0;80.0;19.0;39.0;1.59;
2022-01-10 13:00:00;54.0;0.0;54.0;21.3;31.0;1.66;
2022-01-10 14:00:00;53.0;12.71;51.0;23.7;27.0;1.38;
2022-01-10 15:00:00;16.0;18.17;15.0;25.9;24.0;1.66;
2022-01-10 16:00:00;0.0;0.0;0.0;28.1;19.0;1.93;
2022-01-10 17:00:00;0.0;0.0;0.0;30.0;16.0;2.21;
2022-01-10 18:00:00;0.0;0.0;0.0;31.9;13.0;2.41;
2022-01-10 19:00:00;0.0;0.0;0.0;31.5;16.0;2.9;
2022-01-10 20:00:00;0.0;0.0;0.0;30.5;19.0;3.03;
2022-01-10 21:00:00;0.0;0.0;0.0;28.8;22.0;3.17;
2022-01-10 22:00:00;0.0;0.0;0.0;26.4;26.0;3.31;
2022-01-10 23:00:00;0.0;0.0;0.0;24.2;30.0;3.45;
2022-01-11 00:00:00;0.0;0.0;0.0;22.6;32.0;3.59;
2022-01-11 01:00:00;0.0;0.0;0.0;22.0;33.0;3.59;
2022-01-11 02:00:00;0.0;0.0;0.0;21.2;34.0;3.1;
2022-01-11 03:00:00;0.0;0.0;0.0;20.7;36.0;2.34;
2022-01-11 04:00:00;0.0;0.0;0.0;19.3;36.0;2.69;
2022-01-11 05:00:00;0.0;0.0;0.0;17.8;42.0;3.52;
2022-01-11 06:00:00;0.0;0.0;0.0;16.7;47.0;3.72;
2022-01-11 07:00:00;0.0;0.0;0.0;15.4;52.0;3.52;
2022-01-11 08:00:00;12.0;49.72;10.0;14.3;56.0;3.52;
2022-01-11 09:00:00;61.0;40.92;55.0;13.3;60.0;3.72;
2022-01-11 10:00:00;82.0;13.46;79.0;12.4;64.0;4.14;
2022-01-11 11:00:00;176.0;223.53;117.0;14.6;55.0;4.62;
2022-01-11 12:00:00;59.0;0.0;59.0;17.1;49.0;4.9;
2022-01-11 13:00:00;134.0;138.19;102.0;20.0;45.0;5.1;
2022-01-11 14:00:00;31.0;0.0;31.0;22.8;36.0;5.31;
2022-01-11 15:00:00;5.0;0.0;5.0;25.4;28.0;5.45;
2022-01-11 16:00:00;0.0;0.0;0.0;27.7;20.0;5.52;
2022-01-11 17:00:00;0.0;0.0;0.0;29.4;17.0;5.45;
2022-01-11 18:00:00;0.0;0.0;0.0;31.5;13.0;5.38;
2022-01-11 19:00:00;0.0;0.0;0.0;31.8;16.0;5.17;
2022-01-11 20:00:00;0.0;0.0;0.0;30.4;18.0;5.1;
2022-01-11 21:00:00;0.0;0.0;0.0;28.9;20.0;4.76;
2022-01-11 22:00:00;0.0;0.0;0.0;26.1;26.0;4.41;
2022-01-11 23:00:00;0.0;0.0;0.0;23.8;30.0;4.14;
2022-01-12 00:00:00;0.0;0.0;0.0;22.2;33.0;4.14;
2022-01-12 01:00:00;0.0;0.0;0.0;21.3;35.0;4.28;
2022-01-12 02:00:00;0.0;0.0;0.0;20.4;36.0;4.21;
2022-01-12 03:00:00;0.0;0.0;0.0;20.0;38.0;4.14;
2022-01-12 04:00:00;0.0;0.0;0.0;19.2;42.0;4.34;
2022-01-12 05:00:00;0.0;0.0;0.0;17.6;53.0;4.55;
2022-01-12 06:00:00;0.0;0.0;0.0;16.4;60.0;4.76;
2022-01-12 07:00:00;0.0;0.0;0.0;15.4;65.0;5.03;
2022-01-12 08:00:00;2.0;0.0;2.0;14.6;70.0;5.45;
2022-01-12 09:00:00;51.0;13.46;49.0;13.9;74.0;5.93;
2022-01-12 10:00:00;24.0;0.0;24.0;13.2;78.0;6.21;
2022-01-12 11:00:00;61.0;0.0;61.0;14.5;72.0;6.48;
2022-01-12 12:00:00;84.0;3.71;83.0;17.0;62.0;6.55;
2022-01-12 13:00:00;78.0;4.26;77.0;19.1;55.0;6.69;
2022-01-12 14:00:00;19.0;0.0;19.0;22.0;42.0;7.03;
2022-01-12 15:00:00;3.0;0.0;3.0;24.2;34.0;6.07;
2022-01-12 16:00:00;0.0;0.0;0.0;26.2;29.0;6.14;
2022-01-12 17:00:00;0.0;0.0;0.0;28.0;24.0;6.07;
2022-01-12 18:00:00;0.0;0.0;0.0;29.7;19.0;5.72;
2022-01-12 19:00:00;0.0;0.0;0.0;31.1;17.0;5.24;
2022-01-12 20:00:00;0.0;0.0;0.0;29.7;22.0;5.24;
2022-01-12 21:00:00;0.0;0.0;0.0;28.4;24.0;4.9;
2022-01-12 22:00:00;0.0;0.0;0.0;26.8;23.0;4.9;
2022-01-12 23:00:00;0.0;0.0;0.0;24.2;30.0;4.83;
2022-01-13 00:00:00;0.0;0.0;0.0;22.3;36.0;4.55;
2022-01-13 01:00:00;0.0;0.0;0.0;21.3;39.0;4.48;
2022-01-13 02:00:00;0.0;0.0;0.0;20.5;42.0;4.28;
2022-01-13 03:00:00;0.0;0.0;0.0;20.0;44.0;4.14;
2022-01-13 04:00:00;0.0;0.0;0.0;19.3;45.0;4.41;
2022-01-13 05:00:00;0.0;0.0;0.0;18.0;51.0;5.52;
2022-01-13 06:00:00;0.0;0.0;0.0;16.7;57.0;6.9;
2022-01-13 07:00:00;0.0;0.0;0.0;15.8;61.0;6.69;
2022-01-13 08:00:00;2.0;0.0;2.0;15.1;64.0;7.03;
2022-01-13 09:00:00;42.0;0.0;42.0;14.5;68.0;7.03;
2022-01-13 10:00:00;38.0;0.0;38.0;13.8;71.0;7.1;
2022-01-13 11:00:00;47.0;0.0;47.0;14.9;66.0;7.38;
2022-01-13 12:00:00;47.0;0.0;47.0;17.9;57.0;7.66;
2022-01-13 13:00:00;30.0;0.0;30.0;20.1;52.0;8.0;
2022-01-13 14:00:00;31.0;0.0;31.0;22.8;42.0;8.41;
2022-01-13 15:00:00;36.0;278.7;18.0;25.1;35.0;9.03;
2022-01-13 16:00:00;0.0;0.0;0.0;26.8;29.0;9.45;
2022-01-13 17:00:00;0.0;0.0;0.0;28.1;24.0;8.9;
2022-01-13 18:00:00;0.0;0.0;0.0;29.3;21.0;8.0;
2022-01-13 19:00:00;0.0;0.0;0.0;30.7;19.0;7.45;
2022-01-13 20:00:00;0.0;0.0;0.0;29.0;26.0;7.59;
2022-01-13 21:00:00;0.0;0.0;0.0;28.1;27.0;7.59;
2022-01-13 22:00:00;0.0;0.0;0.0;26.4;28.0;7.52;
2022-01-13 23:00:00;0.0;0.0;0.0;24.1;34.0;7.24;
2022-01-14 00:00:00;0.0;0.0;0.0;22.3;37.0;6.62;
2022-01-14 01:00:00;0.0;0.0;0.0;21.2;38.0;6.14;
2022-01-14 02:00:00;0.0;0.0;0.0;20.2;40.0;5.45;
2022-01-14 03:00:00;0.0;0.0;0.0;19.3;42.0;4.55;
2022-01-14 04:00:00;0.0;0.0;0.0;18.5;45.0;4.07;
2022-01-14 05:00:00;0.0;0.0;0.0;17.7;48.0;4.0;
2022-01-14 06:00:00;0.0;0.0;0.0;17.2;49.0;4.55;
2022-01-14 07:00:00;0.0;0.0;0.0;16.1;55.0;4.62;
2022-01-14 08:00:00;12.0;21.94;11.0;14.5;62.0;5.38;
2022-01-14 09:00:00;86.0;143.95;64.0;13.9;65.0;5.03;
2022-01-14 10:00:00;36.0;0.0;36.0;13.2;68.0;5.52;
2022-01-14 11:00:00;220.0;434.01;102.0;15.0;58.0;5.72;
2022-01-14 12:00:00;209.0;344.75;114.0;17.9;48.0;6.76;
2022-01-14 13:00:00;213.0;618.74;64.0;20.4;38.0;6.48;
2022-01-14 14:00:00;133.0;476.47;52.0;23.2;33.0;6.76;
2022-01-14 15:00:00;34.0;176.61;22.0;25.8;27.0;6.48;
2022-01-14 16:00:00;0.0;0.0;0.0;27.8;21.0;5.59;
2022-01-14 17:00:00;0.0;0.0;0.0;30.0;17.0;5.03;
2022-01-14 18:00:00;0.0;0.0;0.0;31.8;13.0;4.34;
2022-01-14 19:00:00;0.0;0.0;0.0;32.0;13.0;4.07;
2022-01-14 20:00:00;0.0;0.0;0.0;31.0;16.0;3.45;
2022-01-14 21:00:00;0.0;0.0;0.0;29.4;20.0;2.97;
2022-01-14 22:00:00;0.0;0.0;0.0;26.7;24.0;2.97;
2022-01-14 23:00:00;0.0;0.0;0.0;24.3;28.0;3.24;
2022-01-15 00:00:00;0.0;0.0;0.0;22.0;35.0;3.52;
2022-01-15 01:00:00;0.0;0.0;0.0;21.4;34.0;3.66;
2022-01-15 02:00:00;0.0;0.0;0.0;20.7;37.0;3.86;
2022-01-15 03:00:00;0.0;0.0;0.0;20.4;37.0;4.28;
2022-01-15 04:00:00;0.0;0.0;0.0;19.5;41.0;4.83;
2022-01-15 05:00:00;0.0;0.0;0.0;17.9;49.0;5.03;
2022-01-15 06:00:00;0.0;0.0;0.0;16.5;55.0;5.03;
2022-01-15 07:00:00;0.0;0.0;0.0;15.2;61.0;5.17;
2022-01-15 08:00:00;13.0;21.01;12.0;14.5;65.0;5.31;
2022-01-15 09:00:00;68.0;51.56;60.0;14.4;64.0;5.45;
2022-01-15 10:00:00;90.0;17.19;86.0;13.4;67.0;5.72;
2022-01-15 11:00:00;82.0;0.0;82.0;14.9;61.0;5.17;
2022-01-15 12:00:00;83.0;0.0;83.0;18.2;50.0;5.52;
2022-01-15 13:00:00;148.0;159.77;109.0;21.3;45.0;5.86;
2022-01-15 14:00:00;36.0;0.0;36.0;24.0;35.0;6.0;
2022-01-15 15:00:00;4.0;0.0;4.0;25.7;31.0;5.72;
2022-01-15 16:00:00;0.0;0.0;0.0;27.1;27.0;5.59;
2022-01-15 17:00:00;0.0;0.0;0.0;28.4;24.0;5.52;
2022-01-15 18:00:00;0.0;0.0;0.0;29.8;21.0;5.45;
2022-01-15 19:00:00;0.0;0.0;0.0;30.8;18.0;5.59;
2022-01-15 20:00:00;0.0;0.0;0.0;31.9;16.0;5.52;
2022-01-15 21:00:00;0.0;0.0;0.0;30.4;25.0;5.45;
2022-01-15 22:00:00;0.0;0.0;0.0;27.7;29.0;5.24;
2022-01-15 23:00:00;0.0;0.0;0.0;25.4;33.0;5.17;
2022-01-16 00:00:00;0.0;0.0;0.0;23.0;37.0;5.45;
2022-01-16 01:00:00;0.0;0.0;0.0;22.3;38.0;5.79;
2022-01-16 02:00:00;0.0;0.0;0.0;21.6;38.0;5.93;
2022-01-16 03:00:00;0.0;0.0;0.0;20.9;39.0;5.86;
2022-01-16 04:00:00;0.0;0.0;0.0;20.3;43.0;5.79;
2022-01-16 05:00:00;0.0;0.0;0.0;19.0;46.0;5.86;
2022-01-16 06:00:00;0.0;0.0;0.0;17.7;50.0;5.93;
